class,image_path
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6032_1577671995.029761.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6430_1577671995.4097388.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5618_1577671994.6547585.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6559_1577671995.5104704.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5652_1577671994.6846771.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00034_00029.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00020_00029.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5669_1577671994.7026289.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00020_00015.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_0089.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6299_1577671995.2930503.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6618_1577671995.5623312.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6325_1577671995.3169866.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5954_1577671994.9629335.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00031_00026.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00020_00001.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6285_1577671995.2800958.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00013_00007.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_0076.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00002_00020.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6291_1577671995.2850726.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00013_00013.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_0062.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5462_1577671994.500175.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00045_00005.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6080_1577671995.076629.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00045_00011.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00002_00008.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5675_1577671994.709611.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6411_1577671995.3937824.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5826_1577671994.84026.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00023_00009.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5562_1577671994.6019006.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00023_00021.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/217.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00032_00006.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5707_1577671994.7445173.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00032_00012.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5607_1577671994.645782.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6219_1577671995.2222428.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/203.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6553_1577671995.5044863.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5941_1577671994.9509654.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00001_00014.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00001_00000.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00046_00019.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00010_00027.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5603_1577671994.641792.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6323_1577671995.3159902.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5433_1577671994.4712484.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00001_00028.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00046_00025.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5716_1577671994.7505012.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6226_1577671995.228225.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5851_1577671994.867191.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00046_00024.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00001_00029.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6250_1577671995.246176.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00001_00001.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00046_00018.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00010_00026.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00001_00015.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/202.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00032_00013.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6265_1577671995.2581453.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00023_00020.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00032_00007.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/216.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6243_1577671995.241189.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5383_1577671994.4196575.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6237_1577671995.2372012.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00023_00008.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5514_1577671994.5590234.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5798_1577671994.8153286.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00045_00010.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00002_00009.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00045_00004.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6422_1577671995.4027693.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6290_1577671995.2840745.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_0063.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00013_00012.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_0077.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5753_1577671994.7824156.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00013_00006.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5660_1577671994.6936536.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00002_00021.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6155_1577671995.1594088.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00031_00027.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00020_00000.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6531_1577671995.4885292.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_0088.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00020_00014.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5656_1577671994.6896782.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6362_1577671995.351894.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00020_00028.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6231_1577671995.2322133.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00034_00028.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5973_1577671994.9768968.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00034_00014.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00034_00000.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6007_1577671995.00482.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00025_00027.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5420_1577671994.458281.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00016_00021.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00007_00006.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/174.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6463_1577671995.433675.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00039_00017.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/160.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00039_00003.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5428_1577671994.4662619.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00007_00012.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5523_1577671994.5669923.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00028_00024.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6335_1577671995.3259635.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/148.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5409_1577671994.4465837.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00040_00023.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00028_00018.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00016_00009.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6178_1577671995.1793542.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5949_1577671994.9589427.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6305_1577671995.2980387.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_1_0078.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5381_1577671994.4176636.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00009_00019.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_6563_1577671995.5144582.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00037_00008.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00026_00007.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00018_00016.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_1_0044.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00037_00020.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5959_1577671994.965927.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00009_00025.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00018_00002.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_1_0050.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00026_00013.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00015_00015.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00004_00026.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00015_00001.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_1_0087.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00015_00029.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00043_00017.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00043_00003.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/005_1_0093.png
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5712_1577671994.74751.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00015_00005.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00004_00022.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5513_1577671994.5580168.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5480_1577671994.522111.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00015_00011.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/3_5805_1577671994.8203135.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00043_00007.jpg
speedlimit60,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/speedlimit60/00043_00013.jpg
